f1,f2,f3,f4,f5,val_score
abs_q05,Imean,q01_roll_mean_100,Hann_window_mean,min_roll_std_10,2.747591972351074
modified_sta_lta1_q05,modified_sta_lta4_mean,max_to_min,avg_first_10000,std_roll_std_10,2.747596263885498
mean_diff,Hann_window_mean,exp_Moving_average_6000_mean,q99_roll_std_100,classic_sta_lta1_q05,2.747648000717163
max_roll_std_1000,q001,max_roll_mean_10,std_roll_std_1000,modified_sta_lta4_mean,2.74767541885376
q05_roll_mean_100,q01_roll_mean_1000,max_roll_std_1000,classic_sta_lta6_mean,freq_cross_first_10000,2.7477335929870605
max_last_50000,abs_max,modified_sta_lta2_mean,exp_Moving_average_30000_mean,modified_sta_lta2_q05,2.747738838195801
std_roll_std_10,modified_sta_lta5_mean,classic_sta_lta1_mean,q999,max,2.7477407455444336
exp_Moving_average_30000_mean,q001,q01_roll_mean_100,mean_diff,min_last_50000,2.747774362564087
modified_sta_lta7_mean,q99_roll_std_1000,q01_roll_mean_100,min,Moving_average_6000_mean,2.747822523117065
Moving_average_700_mean,modified_sta_lta4_mean,ave10,modified_sta_lta3_mean,q99_roll_mean_100,2.7478902339935303
abs_std,modified_sta_lta8_q05,mean,classic_sta_lta6_q05,av_change_rate_roll_std_1000v2,2.747894048690796
q01_roll_mean_1000,med,classic_sta_lta4_q95,freq_cross_last_50000,min_roll_std_1000,2.747952461242676
q05_roll_mean_100,q99_roll_mean_100,exp_Moving_average_3000_mean,modified_sta_lta3_q95,av_change_rate_roll_mean_1000,2.7480394840240483
Moving_average_30000_mean,Rmean,kurt,q01_roll_mean_100,ave10,2.748108386993408
classic_sta_lta4_q05,q01_roll_mean_100,exp_Moving_average_30000_mean,av_change_rate_roll_std_100v2,classic_sta_lta2_mean,2.748140811920166
classic_sta_lta1_q05,min_last_10000,Moving_average_1500_mean,q99_roll_std_100,avg_first_10000,2.748146772384644
av_change_rate_roll_mean_10_v2,mean_change_rate_first_50000_v2,mean_change_rate_first_10000,Istd,abs_max_roll_mean_1000,2.748155117034912
Rmean_last_5000,ave_roll_mean_100,min_roll_mean_1000,Imax,Hann_window_mean,2.748169422149658
classic_sta_lta2_mean,q01_roll_mean_100,modified_sta_lta3_q95,std_roll_mean_100,Moving_average_3000_mean,2.748173713684082
Imax,Moving_average_6000_mean,modified_sta_lta8_q05,q999,std_roll_std_1000,2.7481768131256104
max_roll_mean_1000,max_roll_std_1000,std_roll_std_1000,classic_sta_lta1_q05,max_to_min_diff,2.74817967414856
classic_sta_lta1_q95,av_change_rate_roll_mean_100_v2,mean_change_rate_first_50000_v2,q01_roll_mean_100,min_roll_mean_100,2.748231172561645
Moving_average_1500_mean,avg_first_50000,classic_sta_lta2_mean,q99_roll_std_100,Rmean_last_5000,2.748290061950684
Imax,med,modified_sta_lta5_mean,ave_roll_mean_10,classic_sta_lta1_q05,2.748328447341919
Rmean_last_15000,std_roll_std_100,sum,modified_sta_lta1_q05,q01_roll_mean_100,2.748375415802002
Imax,min_last_10000,q95_roll_mean_1000,modified_sta_lta1_mean,mean_change_rate_first_50000,2.748396396636963
exp_Moving_average_6000_mean,Rmean_last_15000,avg_first_50000,max_first_50000,Imax,2.748404026031494
std_last_10000,av_change_rate_roll_mean_100_v2,min_last_10000,q999,mean_change_rate_last_10000,2.7484235763549805
Moving_average_1500_mean,Imean,max_roll_mean_1000,abs_max_roll_mean_100,Imax,2.7485854625701904
q01_roll_mean_100,q999,ave10,Moving_average_6000_mean,modified_sta_lta3_q95,2.7487261295318604
avg_first_50000,classic_sta_lta3_mean,Rmax_last_5000,modified_sta_lta5_mean,std_roll_std_100,2.748751163482666
kurt,exp_Moving_average_6000_mean,abs_max_roll_std_1000,modified_sta_lta7_mean,ave_roll_mean_1000,2.7488529682159424
av_change_rate_roll_std_1000v2,Imax,q99_roll_mean_1000,Hann_window_mean,modified_sta_lta4_q95,2.748871326446533
freq_cross_first_50000,Rmax,min_first_10000,mean_change_rate_last_50000,modified_sta_lta2_mean,2.7489144802093506
max_to_min,q99_roll_std_10,modified_sta_lta5_q05,classic_sta_lta3_mean,freq_cross_first_10000,2.7489681243896484
std_roll_std_100,trend,modified_sta_lta5_mean,abs_min,max_roll_mean_1000,2.749049663543701
abs_max_roll_mean_10,av_change_rate_roll_mean_100_v2,modified_sta_lta4_mean,std_roll_std_1000,max,2.749072551727295
q999,std_last_50000,mean_change_rate_first_50000,min_roll_mean_1000,exp_Moving_average_6000_mean,2.7491180896759038
Rmax,Rmin,max_roll_mean_1000,modified_sta_lta4_q95,classic_sta_lta3_q95,2.7491471767425537
exp_Moving_average_6000_mean,modified_sta_lta4_q05,modified_sta_lta8_mean,q99_roll_std_1000,Imin,2.7492945194244385
Moving_average_30000_mean,std_last_50000,max_roll_mean_100,av_change_rate_roll_mean_1000,q99_roll_mean_1000,2.749469757080078
av_change_rate_roll_mean_10,q99_roll_mean_100,abs_max_roll_std_1000,av_change_rate_roll_mean_1000_v2,modified_sta_lta1_q05,2.7495229244232178
classic_sta_lta7_mean,freq_cross_first_10000,min_first_10000,std_roll_mean_10,mean_diff,2.749528408050537
min_roll_std_100,max_roll_mean_1000,min_roll_mean_10,classic_sta_lta7_mean,q95_roll_mean_1000,2.749541521072388
modified_sta_lta4_mean,exp_Moving_average_30000_mean,std_first_10000,Rmean_last_5000,freq_cross_first_50000,2.7495505809783936
av_change_rate_roll_std_10,mean_change_rate_last_50000,q05_roll_mean_10,modified_sta_lta6_q05,modified_sta_lta1_q95,2.749589204788208
mean_change_rate_last_10000,mean_change_rate_first_50000_v2,av_change_rate_roll_mean_1000_v2,classic_sta_lta7_q05,std_last_10000,2.749594688415528
av_change_rate_roll_std_100,classic_sta_lta3_q95,mean_change_rate_first_50000,exp_Moving_average_300_mean,mean_change_rate_first_10000_v2,2.749603509902954
classic_sta_lta7_mean,q01_roll_mean_100,abs_std,freq_cross_first_10000,std_roll_std_1000,2.7496063709259038
classic_sta_lta1_mean,av_change_rate_roll_mean_1000,q01_roll_mean_1000,exp_Moving_average_6000_mean,std_last_50000,2.7496163845062256
q05_roll_mean_1000,modified_sta_lta3_q05,freq_cross_first_50000,av_change_rate_roll_std_1000v2,avg_first_10000,2.749618530273437
avg_first_10000,q05_roll_mean_100,Rmin_last_15000,modified_sta_lta8_q95,modified_sta_lta2_mean,2.749654769897461
max_first_10000,std_last_50000,modified_sta_lta5_mean,q99_roll_std_1000,Rmean,2.749660015106201
Imin,ave_roll_mean_100,classic_sta_lta3_q95,mean_change_rate_first_10000,std_first_50000,2.74973726272583
Moving_average_700_mean,modified_sta_lta5_mean,abs_min,count_big,max_last_10000,2.749795198440552
Rmean_last_5000,kurt,classic_sta_lta1_q05,max_roll_std_1000,min_roll_mean_1000,2.7498984336853027
Moving_average_1500_mean,Imax,min_first_50000,modified_sta_lta3_mean,q99_roll_std_1000,2.7499141693115234
max_last_50000,Imax,Rmax,max_roll_std_1000,abs_q01,2.7499470710754395
max_to_min_diff,std_roll_std_10,q99_roll_mean_1000,abs_max_roll_mean_100,avg_last_10000,2.7499494552612305
ave10,count_big,freq_cross_first_50000,mean_change_rate_first_50000,ave_roll_mean_10,2.749983549118042
mean_change_rate_v2,modified_sta_lta3_mean,q01,Rmean_last_5000,std_last_10000,2.7500128746032715
mean,Moving_average_700_mean,q99_roll_mean_100,classic_sta_lta7_mean,ave_roll_mean_10,2.75001859664917
av_change_rate_roll_std_10v2,Moving_average_3000_mean,classic_sta_lta2_q05,modified_sta_lta6_q05,Hann_window_mean,2.750063419342041
modified_sta_lta1_mean,exp_Moving_average_3000_mean,Imax,q99_roll_mean_1000,classic_sta_lta8_q95,2.7501156330108643
modified_sta_lta2_mean,Rstd__last_5000,max_roll_std_10,classic_sta_lta3_q05,av_change_rate_roll_mean_1000_v2,2.7501232624053955
Imin,q01_roll_mean_1000,classic_sta_lta6_q05,classic_sta_lta3_q95,modified_sta_lta2_mean,2.750128984451294
classic_sta_lta1_q05,av_change_rate_roll_mean_1000,min_roll_std_10,modified_sta_lta5_mean,avg_last_50000,2.7501392364501958
Rmax_last_5000,Rmax,Imin,mean_change_rate,std_roll_std_1000,2.750232219696045
q95_roll_mean_100,av_change_rate_roll_std_1000,classic_sta_lta6_mean,std_first_10000,min_roll_mean_10,2.7503371238708496
modified_sta_lta8_mean,modified_sta_lta3_q95,av_change_rate_roll_std_10v2,max_roll_mean_100,min,2.7504844665527344
mean_change_rate_first_50000,Moving_average_700_mean,avg_last_50000,classic_sta_lta3_q05,modified_sta_lta6_q05,2.750515937805176
avg_last_10000,freq_cross_first_50000,mean_change_rate_v2,modified_sta_lta3_q95,min_roll_std_100,2.7505362033843994
classic_sta_lta7_mean,av_change_rate_roll_mean_100_v2,Moving_average_6000_mean,q99_roll_std_10,std_last_10000,2.750546932220459
classic_sta_lta7_mean,std_last_50000,av_change_rate_roll_std_100,std_roll_mean_1000,Moving_average_3000_mean,2.7505908012390137
abs_q01,std_roll_mean_100,mean_change_rate_first_50000,q01_roll_mean_1000,abs_max_roll_std_100,2.7506439685821533
min_last_10000,min_roll_mean_100,std_roll_std_10,med,Moving_average_6000_mean,2.7506637573242188
med,modified_sta_lta5_mean,max_roll_std_100,count_big,std_roll_mean_1000,2.7506771087646484
freq_cross_first_10000,q99_roll_std_100,modified_sta_lta6_q05,min_roll_mean_1000,max_roll_mean_10,2.750725746154785
modified_sta_lta1_q05,q01_roll_mean_1000,classic_sta_lta3_q95,min_last_10000,min_roll_std_100,2.7507429122924805
av_change_rate_roll_mean_1000_v2,mean_change_rate_first_50000_v2,av_change_rate_roll_mean_100,abs_max_roll_mean_10,q01,2.7507715225219727
q001,Imax,abs_max_roll_mean_100,freq_cross_last_10000,modified_sta_lta4_mean,2.75079345703125
modified_sta_lta2_mean,Rmin_last_5000,mean_change_rate_first_50000_v2,Rstd,Rmin,2.7508137226104736
modified_sta_lta6_mean,av_change_rate_roll_mean_100,q99_roll_mean_100,q001,skew,2.750851631164551
std_first_10000,abs_max_roll_mean_10,mean,max_roll_mean_10,std_roll_std_10,2.750862598419189
q99_roll_std_100,mean_change_rate_v2,classic_sta_lta3_q95,freq_cross_last_10000,avg_last_10000,2.750973463058472
Rmean_last_15000,q99_roll_std_100,modified_sta_lta8_q05,classic_sta_lta7_mean,modified_sta_lta2_q05,2.7510244846343994
modified_sta_lta8_mean,modified_sta_lta4_mean,max_roll_std_100,q05_roll_mean_10,mean_change_rate_first_50000,2.751072406768799
Moving_average_3000_mean,avg_last_10000,Imin,classic_sta_lta8_q05,abs_max_roll_mean_1000,2.751099109649658
min_roll_mean_100,std_first_50000,q999,std_roll_mean_1000,Rmean_last_5000,2.751129627227783
max_last_50000,std_roll_std_10,av_change_rate_roll_std_10,exp_Moving_average_300_mean,abs_std,2.7511515617370605
q99_roll_mean_100,classic_sta_lta4_q95,classic_sta_lta8_q05,modified_sta_lta2_q95,mean,2.7511610984802246
mean_diff,Moving_average_30000_mean,max_roll_mean_1000,std_roll_std_1000,max_roll_std_1000,2.7512238025665283
min_roll_mean_100,freq_cross_first_10000,Moving_average_3000_mean,max_last_10000,min_roll_mean_1000,2.751227378845215
modified_sta_lta8_mean,abs_q05,Rmean,abs_max_roll_std_10,kurt,2.7513105869293213
abs_max_roll_std_1000,modified_sta_lta2_q95,q95_roll_mean_1000,modified_sta_lta5_mean,q01_roll_mean_1000,2.751321792602539
std_roll_mean_1000,q001,classic_sta_lta1_q05,min_roll_mean_10,abs_max_roll_std_10,2.7513272762298584
mean_change_rate_last_50000,std_roll_std_10,modified_sta_lta8_q05,q95_roll_mean_100,classic_sta_lta1_mean,2.7513623237609863
Moving_average_700_mean,std_first_10000,freq_cross_first_50000,classic_sta_lta8_q95,av_change_rate_roll_mean_10_v2,2.751368761062622
av_change_rate_roll_std_10v2,exp_Moving_average_6000_mean,classic_sta_lta3_q95,av_change_rate_roll_std_1000,q99_roll_std_1000,2.7514610290527344
max_first_10000,abs_max_roll_std_100,std_last_50000,max_roll_mean_10,modified_sta_lta5_mean,2.7514753341674805
modified_sta_lta4_mean,av_change_rate_roll_std_100,std_roll_std_1000,avg_first_50000,max_roll_std_1000,2.751476764678955
classic_sta_lta4_q95,q999,modified_sta_lta3_q05,modified_sta_lta2_q95,count_big,2.751601457595825
modified_sta_lta6_q05,exp_Moving_average_6000_mean,classic_sta_lta4_q95,q99_roll_mean_1000,std_roll_mean_1000,2.7517015933990483
std_last_50000,classic_sta_lta4_q05,sum,max_roll_mean_100,max_roll_mean_10,2.751776933670044
Imax,min_roll_mean_100,Moving_average_6000_mean,abs_max_roll_mean_1000,max_roll_mean_100,2.7518079280853267
mean_change_rate_first_10000_v2,mean_change_rate_v2,abs_q99,max_roll_std_100,modified_sta_lta6_q05,2.7518410682678223
modified_sta_lta6_mean,q99_roll_mean_100,avg_first_10000,av_change_rate_roll_mean_100,avg_last_50000,2.751886367797852
min_roll_std_10,max_to_min,sum,modified_sta_lta2_q05,q95_roll_mean_100,2.7518973350524902
classic_sta_lta7_mean,q01_roll_mean_100,exp_Moving_average_3000_mean,Hann_window_mean,max_roll_mean_10,2.7519073486328125
max_first_10000,classic_sta_lta7_mean,avg_last_10000,min_roll_std_100,min_roll_mean_10,2.7519352436065674
mean_change_rate_last_50000,classic_sta_lta3_q05,q99_roll_std_100,modified_sta_lta5_mean,modified_sta_lta1_mean,2.751940965652466
modified_sta_lta5_mean,q99_roll_std_1000,Rmean_last_15000,std,av_change_rate_roll_mean_100_v2,2.751979112625122
classic_sta_lta4_mean,abs_std,modified_sta_lta8_q05,std_roll_std_100,mean_change_rate_last_10000_v2,2.7520182132720947
modified_sta_lta6_q05,mean_change_rate,exp_Moving_average_6000_mean,max_roll_std_1000,modified_sta_lta5_mean,2.752047538757324
max_last_10000,max_roll_std_10,modified_sta_lta1_q05,std_last_50000,Rmean_last_15000,2.7521636486053467
classic_sta_lta2_q95,modified_sta_lta3_mean,classic_sta_lta7_q05,mean_change_rate_first_50000_v2,trend,2.752169609069824
q01_roll_mean_100,exp_Moving_average_6000_mean,mean_change_rate_first_50000,max_to_min_diff,exp_Moving_average_30000_mean,2.75217604637146
mean,Moving_average_1500_mean,modified_sta_lta2_mean,std_roll_std_100,abs_std,2.752185821533203
classic_sta_lta4_q05,abs_q05,min_roll_mean_100,modified_sta_lta2_q95,std_last_50000,2.752188205718994
q99_roll_std_100,med,av_change_rate_roll_mean_100_v2,max_last_10000,min_last_10000,2.752203702926636
exp_Moving_average_30000_mean,classic_sta_lta2_q95,abs_max_roll_mean_10,std_roll_std_10,classic_sta_lta8_q05,2.7522780895233154
av_change_rate_roll_mean_10_v2,q99_roll_mean_100,std_first_10000,std_roll_std_1000,q01_roll_mean_1000,2.752314567565918
modified_sta_lta8_q05,classic_sta_lta4_q05,Imin,max_roll_mean_10,ave_roll_mean_10,2.752323627471924
Imin,classic_sta_lta1_q05,modified_sta_lta8_q95,mean,ave_roll_mean_10,2.752362966537476
mean_change_rate_first_10000_v2,Moving_average_700_mean,max_roll_std_100,max_first_10000,classic_sta_lta1_mean,2.752382040023804
Moving_average_1500_mean,avg_first_10000,av_change_rate_roll_std_100v2,mean_change_rate_first_10000_v2,min_first_10000,2.752394199371338
classic_sta_lta1_mean,max_roll_std_10,freq_cross_first_10000,ave_roll_mean_10,std_first_10000,2.752424716949463
freq_cross_last_50000,av_change_rate_roll_mean_1000_v2,av_change_rate_roll_std_100v2,q01,av_change_rate_roll_mean_1000,2.7524867057800293
Moving_average_700_mean,abs_min,max,q01_roll_mean_100,abs_max_roll_mean_100,2.752566337585449
q95_roll_mean_100,q001,q999,std_first_10000,exp_Moving_average_300_mean,2.7525787353515625
classic_sta_lta6_mean,abs_min,std_last_50000,modified_sta_lta3_mean,modified_sta_lta2_q95,2.7525920867919917
med,q01_roll_mean_100,mean,abs_q01,classic_sta_lta4_q95,2.75270414352417
modified_sta_lta6_q05,av_change_rate_roll_mean_100,std_roll_mean_100,mean_diff,Moving_average_30000_mean,2.752756118774414
std_roll_mean_100,q01_roll_mean_1000,std_roll_std_100,avg_first_10000,modified_sta_lta3_q95,2.75278377532959
min_roll_std_10,av_change_rate_roll_mean_1000_v2,modified_sta_lta1_q95,std_roll_mean_1000,freq_cross_last_10000,2.752784013748169
std_last_10000,mean_change_rate_last_10000,mean,classic_sta_lta6_q05,mean_change_rate_first_10000_v2,2.7528138160705566
classic_sta_lta1_mean,std,modified_sta_lta6_q95,classic_sta_lta6_mean,mean_change_rate_first_50000_v2,2.752871513366699
abs_std,modified_sta_lta3_q95,Moving_average_3000_mean,modified_sta_lta4_mean,av_change_rate_roll_mean_10,2.752915620803833
MA_400MA_BB_low_mean,mean_change_rate_first_50000_v2,modified_sta_lta6_mean,modified_sta_lta6_q95,abs_q99,2.752919435501098
mean_change_rate_last_10000_v2,q01_roll_mean_1000,max_roll_mean_1000,classic_sta_lta1_mean,classic_sta_lta6_mean,2.752920627593994
q001,avg_last_10000,mean_change_rate_v2,modified_sta_lta4_q95,modified_sta_lta8_q05,2.7529313564300537
modified_sta_lta5_mean,mean_change_rate_last_50000,av_change_rate_roll_std_1000v2,av_change_rate_roll_mean_100_v2,max_roll_mean_1000,2.752933979034424
mean_change_rate_first_10000_v2,max_roll_std_100,mean_change_rate_first_10000,max_roll_std_1000,mean,2.75294828414917
std_first_50000,Rmin_last_5000,modified_sta_lta6_q05,Rmean,av_change_rate_roll_std_10,2.75300669670105
abs_max_roll_std_100,modified_sta_lta6_q05,mean,classic_sta_lta3_q05,max_to_min,2.7530806064605717
min_roll_mean_1000,Rmax,abs_max_roll_mean_100,Imin,exp_Moving_average_3000_mean,2.753089189529419
classic_sta_lta5_mean,mean_change_rate_first_50000_v2,max,q95_roll_std_1000,max_roll_std_10,2.7530946731567383
avg_first_50000,av_change_rate_roll_mean_1000_v2,abs_max_roll_mean_10,av_change_rate_roll_mean_10_v2,std_last_50000,2.7531423568725586
abs_std,std_roll_std_100,q99_roll_std_1000,mean_change_rate_last_10000,ave_roll_mean_10,2.753181934356689
modified_sta_lta1_q05,q05_roll_mean_1000,std_roll_std_10,std_roll_mean_100,mean_change_rate_last_10000,2.753235101699829
Imax,min_last_50000,av_change_rate_roll_std_1000,Moving_average_30000_mean,count_big,2.7532546520233154
av_change_rate_roll_mean_10_v2,abs_max_roll_std_1000,Moving_average_3000_mean,std_last_50000,modified_sta_lta2_q95,2.7532713413238525
max_roll_mean_1000,av_change_rate_roll_mean_100_v2,modified_sta_lta5_mean,Rmean_last_15000,classic_sta_lta6_q05,2.7532799243927
sum,max_last_10000,abs_std,abs_max_roll_mean_100,modified_sta_lta8_q05,2.7533283233642583
modified_sta_lta2_mean,q001,max_to_min,q99_roll_std_100,exp_Moving_average_3000_mean,2.753515243530273
min_roll_std_10,ave_roll_mean_10,std_roll_std_10,max_last_10000,exp_Moving_average_6000_mean,2.7535929679870605
modified_sta_lta8_q05,modified_sta_lta3_q95,classic_sta_lta7_mean,Rmax_last_5000,std_roll_std_10,2.7536334991455083
mean,abs_max_roll_mean_1000,mean_change_rate_last_50000,std_roll_std_1000,abs_max_roll_std_10,2.7536911964416504
min_last_50000,abs_max_roll_std_10,classic_sta_lta6_q05,classic_sta_lta3_q05,min_roll_std_100,2.7537097930908203
exp_Moving_average_300_mean,mean,Imax,max_first_50000,min_first_10000,2.753759384155273
std_last_10000,av_change_rate_roll_mean_1000_v2,max_to_min,q999,classic_sta_lta8_mean,2.7539281845092773
std_roll_mean_1000,ave10,Moving_average_30000_mean,freq_cross_first_50000,classic_sta_lta2_q05,2.7539541721343994
max_roll_mean_1000,med,freq_cross_first_10000,freq_cross_last_10000,max_last_50000,2.7539825439453125
Hann_window_mean,max_roll_mean_10,std_roll_std_1000,q95_roll_mean_100,std_first_50000,2.753982782363892
abs_std,Rmean_last_15000,std_roll_std_10,classic_sta_lta2_q05,ave_roll_mean_10,2.75400972366333
max_to_min_diff,q05_roll_mean_100,ave10,abs_q01,std_roll_mean_1000,2.754077911376953
freq_cross_last_10000,std_roll_std_10,av_change_rate_roll_mean_1000,mean_change_rate_first_50000_v2,max_roll_mean_1000,2.7541124820709233
classic_sta_lta2_mean,q999,av_change_rate_roll_mean_100_v2,modified_sta_lta4_q95,classic_sta_lta8_q05,2.754119634628296
classic_sta_lta3_q95,q01_roll_mean_100,Rmax_last_5000,sum,classic_sta_lta4_mean,2.754228115081787
count_big,modified_sta_lta7_mean,classic_sta_lta4_q05,av_change_rate_roll_std_10v2,std_roll_std_1000,2.7542295455932617
freq_cross_last_50000,abs_q99,classic_sta_lta7_mean,skew,std_roll_std_1000,2.7542438507080083
q99_roll_mean_100,min_roll_mean_100,modified_sta_lta3_q05,modified_sta_lta2_q95,classic_sta_lta2_mean,2.75427770614624
modified_sta_lta1_mean,Moving_average_3000_mean,min_roll_mean_100,mean_change_rate_first_50000,Imax,2.7543671131134038
